MNST01F-SW-102,10.131.2.102,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
MNST01F-SW-103,10.131.2.103,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
MNST01F-SW-104,10.131.2.104,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(7)E6,test,0
MNST01F-SW-105,10.131.2.105,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(7)E1,test,0
MNST01F-SW-106,10.131.2.106,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
MNST01F-SW-107,10.131.2.107,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
MNST01F-SW-108,10.131.2.108,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-48FPD-L,15.2(2)E3,test,0
MNST01F-SW-109,10.131.2.109,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
MNST01F-SW-110,10.131.2.110,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
MNST01F-SW-111,10.131.2.111,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
MNST01F-SW-112,10.131.2.112,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
MNST01F-SW-113,10.131.2.113,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
MNST01F-SW-114,10.131.2.114,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
MNST01F-SW-115,10.131.2.115,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
MNST01F-SW-120,10.131.2.120,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
MNST01F-SW-121,10.131.2.121,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
MNST01F-SW-122,10.131.2.122,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
MNST01F-SW-123,10.131.2.123,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
MNST01F-SW-124,10.131.2.124,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
MNST01F-SW-VG-201,10.131.2.201,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
MNST01F-SW-VG-202,10.131.2.202,Italy/Mantova/Castiglione-delle-Stiviere-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
NLAMSOF-15F-AP-196.20,10.122.196.20,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.21,10.122.196.21,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.22,10.122.196.22,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.23,10.122.196.23,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.24,10.122.196.24,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.25,10.122.196.25,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.26,10.122.196.26,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.27,10.122.196.27,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.28,10.122.196.28,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.29,10.122.196.29,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.30,10.122.196.30,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.31,10.122.196.31,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
